Date,Open,High,Low,Close,Adj Close,Volume
2017-07-11,36.182499,36.462502,36.095001,36.382500,34.337345,79127200
2017-07-12,36.467499,36.544998,36.205002,36.435001,34.386890,99538000
2017-07-13,36.375000,37.122501,36.360001,36.942501,34.865868,100797600
2017-07-14,36.992500,37.332500,36.832500,37.259998,35.165508,80528400
2017-07-17,37.205002,37.724998,37.142502,37.389999,35.288208,95174000
2017-07-18,37.299999,37.532501,37.167500,37.520000,35.410896,71475200
2017-07-19,37.619999,37.855000,37.487499,37.755001,35.632690,83692000
2017-07-20,37.875000,37.935001,37.547501,37.584999,35.472252,68974800
2017-07-21,37.497501,37.610001,37.220001,37.567501,35.455719,105010400
2017-07-24,37.645000,38.110001,37.474998,38.022499,35.885155,85972800
2017-07-25,37.950001,38.459999,37.950001,38.185001,36.038517,75415600
2017-07-26,38.337502,38.482498,38.264999,38.365002,36.208416,63124000
2017-07-27,38.437500,38.497501,36.825001,37.639999,35.524155,129905200
2017-07-28,37.472500,37.557499,37.297501,37.375000,35.274044,68854800
2017-07-31,37.474998,37.582500,37.032501,37.182499,35.092377,79383600
2017-08-01,37.275002,37.555000,37.102501,37.512501,35.403824,141474400
2017-08-02,39.820000,39.937500,39.040001,39.285000,37.076694,279747200
2017-08-03,39.262501,39.302502,38.755001,38.892502,36.706257,108389200
2017-08-04,39.017502,39.349998,38.922501,39.097500,36.899727,82239600
2017-08-07,39.264999,39.730000,39.167500,39.702499,37.470718,87481200
2017-08-08,39.650002,40.457500,39.567501,40.020000,37.770370,144823600
2017-08-09,39.814999,40.317501,39.777500,40.264999,38.001602,104526000
2017-08-10,39.974998,40.000000,38.657501,38.830002,36.791180,163217200
2017-08-11,39.150002,39.642502,39.017502,39.369999,37.302826,105028400
2017-08-14,39.830002,40.052502,39.687500,39.962502,37.864216,88490800
2017-08-15,40.165001,40.549999,40.035000,40.400002,38.278751,117862000
2017-08-16,40.485001,40.627499,40.037498,40.237499,38.124783,110686400
2017-08-17,40.130001,40.177502,39.459999,39.465000,37.392838,111762400
2017-08-18,39.465000,39.875000,39.180000,39.375000,37.307564,109712400
2017-08-21,39.375000,39.472500,38.777500,39.302502,37.238869,105474000
2017-08-22,39.557499,40.000000,39.505001,39.945000,37.847630,86418400
2017-08-23,39.767502,40.117500,39.720001,39.994999,37.895004,77596400
2017-08-24,40.107498,40.185001,39.637501,39.817501,37.726830,79275600
2017-08-25,39.912498,40.139999,39.817501,39.965000,37.866577,101920400
2017-08-28,40.035000,40.500000,39.982498,40.367500,38.247948,103864000
2017-08-29,40.025002,40.779999,40.000000,40.727501,38.589046,118067600
2017-08-30,40.950001,40.972500,40.652500,40.837502,38.693272,109078400
2017-08-31,40.910000,41.130001,40.869999,41.000000,38.847229,107140400
2017-09-01,41.200001,41.235001,40.907501,41.012501,38.859085,66364400
2017-09-05,40.937500,41.062500,40.139999,40.520000,38.392437,117874000
2017-09-06,40.677502,40.747501,40.130001,40.477501,38.352173,86606800
2017-09-07,40.522499,40.560001,40.090000,40.314999,38.198196,87714000
2017-09-08,40.215000,40.287498,39.632500,39.657501,37.575233,114446000
2017-09-11,40.125000,40.512501,39.972500,40.375000,38.255058,126323200
2017-09-12,40.652500,40.990002,39.692501,40.215000,38.103447,286856000
2017-09-13,39.967499,39.990002,39.477501,39.912498,37.816833,179629600
2017-09-14,39.747501,39.849998,39.522499,39.570000,37.492313,95042800
2017-09-15,39.617500,40.242500,39.500000,39.970001,37.871315,196458400
2017-09-18,40.027500,40.125000,39.500000,39.667500,37.584705,113077600
2017-09-19,39.877499,39.942501,39.610001,39.682499,37.598919,83242400
2017-09-20,39.474998,39.564999,38.457500,39.017502,36.968830,211805600
2017-09-21,38.950001,38.950001,38.187500,38.347500,36.334000,150046800
2017-09-22,37.884998,38.067501,37.639999,37.972500,35.978706,186581600
2017-09-25,37.497501,37.957500,37.290001,37.637501,35.661289,177549200
2017-09-26,37.945000,38.480000,37.922501,38.285000,36.274788,146640000
2017-09-27,38.450001,38.680000,38.384998,38.557499,36.532982,102016800
2017-09-28,38.472500,38.570000,38.174999,38.320000,36.307953,88022000
2017-09-29,38.302502,38.532501,38.000000,38.529999,36.506931,105199200
2017-10-02,38.564999,38.612499,38.180000,38.452499,36.433502,74795200
2017-10-03,38.502499,38.772499,38.477501,38.619999,36.592213,64921200
2017-10-04,38.407501,38.465000,38.115002,38.369999,36.355339,80655200
2017-10-05,38.544998,38.860001,38.512501,38.847500,36.807758,85135200
2017-10-06,38.742500,38.872501,38.639999,38.825001,36.786442,69630400
2017-10-09,38.952499,39.182499,38.872501,38.959999,36.914349,65051600
2017-10-10,39.014999,39.500000,38.775002,38.974998,36.928555,62468000
2017-10-11,38.992500,39.244999,38.937500,39.137501,37.082523,67622400
2017-10-12,39.087502,39.342499,38.932499,39.000000,36.952251,64500400
2017-10-13,39.182499,39.320000,39.102501,39.247501,37.186756,65576800
2017-10-16,39.474998,40.000000,39.412498,39.970001,37.871315,96486000
2017-10-17,39.945000,40.217499,39.807499,40.117500,38.011074,75989200
2017-10-18,40.105000,40.177502,39.900002,39.939999,37.842888,65496800
2017-10-19,39.187500,39.270000,38.755001,38.994999,36.947521,170336800
2017-10-20,39.152500,39.437500,38.990002,39.062500,37.011467,95896400
2017-10-23,39.222500,39.422501,38.875000,39.042500,36.992527,87937200
2017-10-24,39.072498,39.355000,39.049999,39.275002,37.212811,71028800
2017-10-25,39.227501,39.387501,38.817501,39.102501,37.049370,84828400
2017-10-26,39.307499,39.457500,39.195000,39.352501,37.286236,68002000
2017-10-27,39.822498,40.900002,39.674999,40.762501,38.622200,177816800
2017-10-30,40.972500,42.017502,40.930000,41.680000,39.491535,178803200
2017-10-31,41.974998,42.412498,41.735001,42.259998,40.041077,144187200
2017-11-01,42.467499,42.485001,41.402500,41.722500,39.531803,134551200
2017-11-02,41.650002,42.125000,41.320000,42.027500,39.820786,165573600
2017-11-03,43.500000,43.564999,42.779999,43.125000,40.860657,237594400
2017-11-06,43.092499,43.747501,42.930000,43.562500,41.275185,140105200
2017-11-07,43.477501,43.812500,43.400002,43.702499,41.407833,97446000
2017-11-08,43.665001,44.060001,43.582500,44.060001,41.746571,97638000
2017-11-09,43.777500,44.025002,43.285000,43.970001,41.661301,117930400
2017-11-10,43.777500,43.845001,43.567501,43.667500,41.523415,100582000
2017-11-13,43.375000,43.625000,43.349998,43.492500,41.357006,67928400
2017-11-14,43.259998,43.369999,42.794998,42.834999,40.731792,99130000
2017-11-15,42.492500,42.580002,42.095001,42.270000,40.194530,116632400
2017-11-16,42.794998,42.967499,42.575001,42.775002,40.674736,94550000
2017-11-17,42.759998,42.847500,42.410000,42.537498,40.448898,87598000
2017-11-20,42.572498,42.639999,42.389999,42.494999,40.408474,65049600
2017-11-21,42.695000,43.424999,42.695000,43.285000,41.159698,100525200
2017-11-22,43.340000,43.750000,43.262501,43.740002,41.592354,102355600
2017-11-24,43.775002,43.875000,43.662498,43.742500,41.594730,56106800
2017-11-27,43.762501,43.770000,43.334999,43.522499,41.385532,82867200
2017-11-28,43.575001,43.717499,42.965000,43.267502,41.143063,105715200
2017-11-29,43.157501,43.230000,41.790001,42.369999,40.289616,166665600
2017-11-30,42.607498,43.035000,42.110001,42.962502,40.853027,166108800
2017-12-01,42.487499,42.917500,42.125000,42.762501,40.662853,159037200
2017-12-04,43.119999,43.154999,42.407501,42.450001,40.365692,130169600
2017-12-05,42.264999,42.880001,42.099998,42.410000,40.327663,109400800
2017-12-06,41.875000,42.549999,41.615002,42.252499,40.177891,114240000
2017-12-07,42.257500,42.610001,42.227501,42.330002,40.251587,102693200
2017-12-08,42.622501,42.750000,42.205002,42.342499,40.263466,93420800
2017-12-11,42.299999,43.222500,42.197498,43.167500,41.047955,141095200
2017-12-12,43.037498,43.097500,42.865002,42.924999,40.817371,77636800
2017-12-13,43.125000,43.384998,43.000000,43.067501,40.952873,95273600
2017-12-14,43.099998,43.282501,42.912498,43.055000,40.940983,81906000
2017-12-15,43.407501,43.542500,43.115002,43.492500,41.357006,160677200
2017-12-18,43.720001,44.299999,43.715000,44.105000,41.939434,117684400
2017-12-19,43.757500,43.847500,43.522499,43.634998,41.492516,109745600
2017-12-20,43.717499,43.855000,43.312500,43.587502,41.447338,93902400
2017-12-21,43.542500,44.005001,43.525002,43.752499,41.604240,83799600
2017-12-22,43.669998,43.855000,43.625000,43.752499,41.604240,65397600
2017-12-26,42.700001,42.867500,42.419998,42.642502,40.548744,132742000
2017-12-27,42.525002,42.695000,42.427502,42.650002,40.555874,85992800
2017-12-28,42.750000,42.962502,42.619999,42.770000,40.669983,65920800
2017-12-29,42.630001,42.647499,42.305000,42.307499,40.230190,103999600
2018-01-02,42.540001,43.075001,42.314999,43.064999,40.950493,102223600
2018-01-03,43.132500,43.637501,42.990002,43.057499,40.943363,118071600
2018-01-04,43.134998,43.367500,43.020000,43.257500,41.133541,89738400
2018-01-05,43.360001,43.842499,43.262501,43.750000,41.601860,94640000
2018-01-08,43.587502,43.902500,43.482498,43.587502,41.447338,82271200
2018-01-09,43.637501,43.764999,43.352501,43.582500,41.442585,86336000
2018-01-10,43.290001,43.575001,43.250000,43.572498,41.433079,95839600
2018-01-11,43.647499,43.872501,43.622501,43.820000,41.668427,74670800
2018-01-12,44.044998,44.340000,43.912498,44.272499,42.098705,101672400
2018-01-16,44.474998,44.847500,44.035000,44.047501,41.884754,118263600
2018-01-17,44.037498,44.812500,43.767502,44.775002,42.576530,137547200
2018-01-18,44.842499,45.025002,44.562500,44.814999,42.614571,124773600
2018-01-19,44.652500,44.895000,44.352501,44.615002,42.424393,129700400
2018-01-22,44.325001,44.445000,44.150002,44.250000,42.077312,108434400
2018-01-23,44.325001,44.860001,44.205002,44.259998,42.086815,130756400
2018-01-24,44.312500,44.325001,43.299999,43.555000,41.416428,204420400
2018-01-25,43.627499,43.737499,42.632500,42.777500,40.677116,166116000
2018-01-26,43.000000,43.000000,42.514999,42.877499,40.772194,156572000
2018-01-29,42.540001,42.540001,41.767502,41.990002,39.928280,202561600
2018-01-30,41.382500,41.842499,41.174999,41.742500,39.692932,184192800
2018-01-31,41.717499,42.110001,41.625000,41.857498,39.802280,129915600
2018-02-01,41.792500,42.154999,41.689999,41.945000,39.885494,188923200
2018-02-02,41.500000,41.700001,40.025002,40.125000,38.154861,346375200
2018-02-05,39.775002,40.970001,39.000000,39.122501,37.201576,290954000
2018-02-06,38.707500,40.930000,38.500000,40.757500,38.756290,272975200
2018-02-07,40.772499,40.849998,39.767502,39.884998,37.926636,206434400
2018-02-08,40.072498,40.250000,38.757500,38.787498,36.883026,217562000
2018-02-09,39.267502,39.472500,37.560001,39.102501,37.334152,282690400
2018-02-12,39.625000,40.972500,39.377499,40.677502,38.837933,243278000
2018-02-13,40.487499,41.187500,40.412498,41.084999,39.226990,130196800
2018-02-14,40.759998,41.884998,40.720001,41.842499,39.950241,162579600
2018-02-15,42.447498,43.272499,42.250000,43.247501,41.291702,204588800
2018-02-16,43.090000,43.705002,42.942501,43.107498,41.158039,160704400
2018-02-20,43.012501,43.564999,42.855000,42.962502,41.019588,135722000
2018-02-21,43.207500,43.529999,42.752499,42.767502,40.833416,149886400
2018-02-22,42.950001,43.487499,42.927502,43.125000,41.174744,123967600
2018-02-23,43.417500,43.912498,43.384998,43.875000,41.890823,135249600
2018-02-26,44.087502,44.847500,44.052502,44.742500,42.719097,152648800
2018-02-27,44.775002,45.119999,44.540001,44.597500,42.580654,155712400
2018-02-28,44.814999,45.154999,44.512501,44.529999,42.516205,151128400
2018-03-01,44.634998,44.945000,43.165001,43.750000,41.771477,195208000
2018-03-02,43.200001,44.075001,43.112499,44.052502,42.060303,153816000
2018-03-05,43.802502,44.435001,43.630001,44.205002,42.205906,113605600
2018-03-06,44.477501,44.562500,44.032501,44.167500,42.170101,95154000
2018-03-07,43.735001,43.962502,43.567501,43.757500,41.778633,126814000
2018-03-08,43.869999,44.279999,43.767502,44.235001,42.234543,95096400
2018-03-09,44.490002,45.000000,44.347500,44.994999,42.960182,128740800
2018-03-12,45.072498,45.597500,45.052502,45.430000,43.375500,128828400
2018-03-13,45.647499,45.875000,44.810001,44.992500,42.957794,126774000
2018-03-14,45.080002,45.130001,44.452499,44.610001,42.592587,117473600
2018-03-15,44.625000,45.060001,44.517502,44.662498,42.642712,90975200
2018-03-16,44.662498,44.779999,44.404999,44.505001,42.492340,157618800
2018-03-19,44.330002,44.367500,43.415001,43.825001,41.843086,133787200
2018-03-20,43.810001,44.200001,43.735001,43.810001,41.828766,78597600
2018-03-21,43.759998,43.772499,42.814999,42.817501,40.881145,148219600
2018-03-22,42.500000,43.169998,42.150002,42.212502,40.303509,165963200
2018-03-23,42.097500,42.480000,41.235001,41.235001,39.370224,164115200
2018-03-26,42.017502,43.275002,41.610001,43.192501,41.239197,150164800
2018-03-27,43.419998,43.787498,41.730000,42.084999,40.181767,163690400
2018-03-28,41.812500,42.505001,41.297501,41.619999,39.737793,166674000
2018-03-29,41.952499,42.937500,41.724998,41.945000,40.048111,153594000
2018-04-02,41.660000,42.235001,41.117500,41.669998,39.785549,150347200
2018-04-03,41.910000,42.187500,41.220001,42.097500,40.193707,121112000
2018-04-04,41.220001,43.002499,41.192501,42.902500,40.962315,138422000
2018-04-05,43.145000,43.557499,43.020000,43.200001,41.246349,107732800
2018-04-06,42.742500,43.119999,42.049999,42.095001,40.191330,140021200
2018-04-09,42.470001,43.272499,42.462502,42.512501,40.589951,116070800
2018-04-10,43.250000,43.500000,42.882500,43.312500,41.353771,113634400
2018-04-11,43.057499,43.480000,42.924999,43.110001,41.160419,89726400
2018-04-12,43.352501,43.750000,43.259998,43.535000,41.566193,91557200
2018-04-13,43.695000,43.959999,43.462502,43.682499,41.707027,100497200
2018-04-16,43.757500,44.047501,43.707500,43.955002,41.967209,86313600
2018-04-17,44.122501,44.735001,44.102501,44.560001,42.544849,106421600
2018-04-18,44.452499,44.705002,44.220001,44.459999,42.449375,83018000
2018-04-19,43.439999,43.847500,43.165001,43.200001,41.246349,139235200
2018-04-20,42.650002,42.805000,41.357498,41.430000,39.556396,261964400
2018-04-23,41.707500,41.730000,41.022499,41.310001,39.441822,146062000
2018-04-24,41.417500,41.582500,40.305000,40.735001,38.892826,134768000
2018-04-25,40.654999,41.355000,40.602501,40.912498,39.062302,113528400
2018-04-26,41.029999,41.432499,40.842499,41.055000,39.198353,111852000
2018-04-27,41.000000,41.082500,40.157501,40.580002,38.744839,142623200
2018-04-30,40.532501,41.814999,40.459999,41.314999,39.446594,169709600
2018-05-01,41.602501,42.299999,41.317501,42.275002,40.363186,214277600
2018-05-02,43.807499,44.437500,43.450001,44.142502,42.146229,266157600
2018-05-03,43.970001,44.375000,43.610001,44.222500,42.222622,136272800
2018-05-04,44.562500,46.062500,44.542500,45.957500,43.879154,224805200
2018-05-07,46.294998,46.917500,46.187500,46.290001,44.196613,169805600
2018-05-08,46.247501,46.555000,45.917500,46.512501,44.409054,113611200
2018-05-09,46.637501,46.849998,46.305000,46.840000,44.721741,92844800
2018-05-10,46.935001,47.592499,46.912498,47.509998,45.361439,111957200
2018-05-11,47.372501,47.514999,46.862499,47.147499,45.188911,104848800
2018-05-14,47.252499,47.382500,46.965000,47.037498,45.083485,83115200
2018-05-15,46.695000,46.767502,46.275002,46.610001,44.673752,94780800
2018-05-16,46.517502,47.115002,46.500000,47.044998,45.090660,76732400
2018-05-17,47.000000,47.227501,46.590000,46.747501,44.805534,69176000
2018-05-18,46.797501,46.952499,46.532501,46.577499,44.642593,73190800
2018-05-21,47.000000,47.317501,46.727501,46.907501,44.958885,73603200
2018-05-22,47.095001,47.220001,46.695000,46.790001,44.846268,60962800
2018-05-23,46.587502,47.125000,46.439999,47.090000,45.133808,80233600
2018-05-24,47.192501,47.209999,46.552502,47.037498,45.083485,92936000
2018-05-25,47.057499,47.412498,46.912498,47.145000,45.186527,69844000
2018-05-29,46.900002,47.187500,46.717499,46.974998,45.023579,90056400
2018-05-30,46.930000,47.000000,46.695000,46.875000,44.927734,74762000
2018-05-31,46.805000,47.057499,46.535000,46.717499,44.776775,109931200
2018-06-01,46.997501,47.564999,46.937500,47.560001,45.584282,93770000
2018-06-04,47.910000,48.355000,47.837502,47.957500,45.965263,105064800
2018-06-05,48.267502,48.485001,48.090000,48.327499,46.319893,86264000
2018-06-06,48.407501,48.520000,47.980000,48.494999,46.480438,83734400
2018-06-07,48.535000,48.549999,48.084999,48.365002,46.355846,85388800
2018-06-08,47.792500,48.000000,47.442501,47.924999,45.934120,106627200
2018-06-11,47.837502,47.992500,47.552502,47.807499,45.821499,73234000
2018-06-12,47.847500,48.152500,47.787498,48.070000,46.073082,67644400
2018-06-13,48.105000,48.220001,47.610001,47.674999,45.694508,86553600
2018-06-14,47.887501,47.892502,47.555000,47.700001,45.718456,86440400
2018-06-15,47.507500,47.540001,47.064999,47.209999,45.248829,246876800
2018-06-18,46.970001,47.305000,46.799999,47.185001,45.224857,73939600
2018-06-19,46.285000,46.582500,45.862499,46.422501,44.494038,134314000
2018-06-20,46.587502,46.799999,46.432499,46.625000,44.688122,82514800
2018-06-21,46.812500,47.087502,46.235001,46.365002,44.438923,102847600
2018-06-22,46.529999,46.537498,46.174999,46.230000,44.309536,108801600
2018-06-25,45.849998,46.230000,45.182499,45.542500,43.650589,126652400
2018-06-26,45.747501,46.632500,45.634998,46.107498,44.192112,98276800
2018-06-27,46.307499,46.820000,46.007500,46.040001,44.127419,101141200
2018-06-28,46.025002,46.552502,45.950001,46.375000,44.448517,69460800
2018-06-29,46.572498,46.797501,45.727501,46.277500,44.355061,90950800
2018-07-02,45.955002,46.825001,45.855000,46.794998,44.851055,70925200
2018-07-03,46.947498,46.987499,45.884998,45.980000,44.069912,55819200
2018-07-05,46.314999,46.602501,46.070000,46.349998,44.424553,66416800
2018-07-06,46.355000,47.107498,46.299999,46.992500,45.040356,69940800
2018-07-09,47.375000,47.669998,47.325001,47.645000,45.665745,79026400
2018-07-10,47.677502,47.820000,47.544998,47.587502,45.610638,63756400
2018-07-11,47.125000,47.445000,46.902500,46.970001,45.018795,75326000
2018-07-12,47.382500,47.852501,47.327499,47.757500,45.773567,72164400
2018-07-13,47.770000,47.959999,47.724998,47.832500,45.845459,50055600
2018-07-16,47.880001,48.162498,47.605000,47.727501,45.744827,60172400
2018-07-17,47.437500,47.967499,47.299999,47.862499,45.874214,62138000
2018-07-18,47.945000,47.950001,47.482498,47.599998,45.622620,65573600
2018-07-19,47.422501,48.137501,47.422501,47.970001,45.977257,81147200
2018-07-20,47.945000,48.107498,47.542500,47.860001,45.871822,82704800
2018-07-23,47.669998,47.990002,47.389999,47.902500,45.912552,63957600
2018-07-24,48.112499,48.415001,48.012501,48.250000,46.245621,74791600
2018-07-25,48.264999,48.712502,48.107498,48.705002,46.681721,66839600
2018-07-26,48.652500,48.990002,48.402500,48.552502,46.535553,76304000
2018-07-27,48.747501,48.797501,47.525002,47.744999,45.761589,96096000
2018-07-30,47.974998,48.049999,47.267502,47.477501,45.505199,84118000
2018-07-31,47.575001,48.035000,47.334999,47.572498,45.596252,157492000
2018-08-01,49.782501,50.439999,49.327499,50.375000,48.282341,271742800
2018-08-02,50.145000,52.095001,50.087502,51.847500,49.693665,249616000
2018-08-03,51.757500,52.185001,51.369999,51.997501,49.837444,133789600
2018-08-06,52.000000,52.312500,51.767502,52.267502,50.096226,101701600
2018-08-07,52.330002,52.375000,51.689999,51.777500,49.626575,102349600
2018-08-08,51.512501,51.952499,51.130001,51.812500,49.660126,90102000
2018-08-09,52.382500,52.445000,51.799999,52.220001,50.050705,93970400
2018-08-10,51.840000,52.275002,51.667500,51.882500,49.901619,98444800
2018-08-13,52.327499,52.737499,51.924999,52.217499,50.223820,103563600
2018-08-14,52.540001,52.639999,52.064999,52.437500,50.435429,82992000
2018-08-15,52.305000,52.685001,52.082500,52.560001,50.553253,115230400
2018-08-16,52.937500,53.452499,52.867500,53.330002,51.293846,114001600
2018-08-17,53.360001,54.487499,53.290001,54.395000,52.318188,141708000
2018-08-20,54.525002,54.794998,53.777500,53.865002,51.808418,121150800
2018-08-21,54.200001,54.297501,53.507500,53.759998,51.707428,104639200
2018-08-22,53.525002,54.090000,53.459999,53.762501,51.709831,76072400
2018-08-23,53.662498,54.262501,53.650002,53.872501,51.815651,75532800
2018-08-24,54.150002,54.224998,53.777500,54.040001,51.976734,73905600
2018-08-27,54.287498,54.685001,54.082500,54.485001,52.404747,82100400
2018-08-28,54.752499,55.134998,54.730000,54.924999,52.827938,91107200
2018-08-29,55.037498,55.872501,54.852501,55.744999,53.616642,109019200
2018-08-30,55.812500,57.064999,55.599998,56.257500,54.109566,195175200
2018-08-31,56.627499,57.217499,56.500000,56.907501,54.734760,173360400
2018-09-04,57.102501,57.294998,56.657501,57.090000,54.910290,109560400
2018-09-05,57.247501,57.417500,56.275002,56.717499,54.552017,133332000
2018-09-06,56.557499,56.837502,55.325001,55.775002,53.645504,137160000
2018-09-07,55.462502,56.342499,55.177502,55.325001,53.212685,150479200
2018-09-10,55.237499,55.462502,54.117500,54.582500,52.498524,158066000
2018-09-11,54.502499,56.075001,54.139999,55.962502,53.825840,142996000
2018-09-12,56.235001,56.250000,54.959999,55.267502,53.157387,197114800
2018-09-13,55.880001,57.087502,55.642502,56.602501,54.441406,166825600
2018-09-14,56.437500,56.709999,55.630001,55.959999,53.823437,127997200
2018-09-17,55.537498,55.737499,54.317501,54.470001,52.390320,148780400
2018-09-18,54.447498,55.462502,54.279999,54.560001,52.476891,126286800
2018-09-19,54.625000,54.904999,53.825001,54.592499,52.508144,108495200
2018-09-20,55.060001,55.570000,54.787498,55.007500,52.907299,106435200
2018-09-21,55.195000,55.340000,54.322498,54.415001,52.337425,384986800
2018-09-24,54.205002,55.314999,54.157501,55.197498,53.090046,110773600
2018-09-25,54.937500,55.705002,54.924999,55.547501,53.426685,98217600
2018-09-26,55.250000,55.937500,54.939999,55.105000,53.001083,95938800
2018-09-27,55.955002,56.610001,55.884998,56.237499,54.090336,120724800
2018-09-28,56.197498,56.459999,56.005001,56.435001,54.280300,91717600
2018-10-01,56.987499,57.355000,56.587502,56.814999,54.645782,94403200
2018-10-02,56.812500,57.500000,56.657501,57.320000,55.131508,99152800
2018-10-03,57.512501,58.367500,57.445000,58.017502,55.802380,114619200
2018-10-04,57.695000,58.087502,56.682499,56.997501,54.821327,128168000
2018-10-05,56.990002,57.102501,55.145000,56.072498,53.931637,134322000
2018-10-08,55.552502,56.200001,55.049999,55.942501,53.806606,118655600
2018-10-09,55.910000,56.817501,55.562500,56.717499,54.552017,107564000
2018-10-10,56.365002,56.587502,54.012501,54.090000,52.024834,167962400
2018-10-11,53.630001,54.875000,53.080002,53.612499,51.565563,212497600
2018-10-12,55.105000,55.720001,54.209999,55.527500,53.407452,161351600
2018-10-15,55.290001,55.457500,54.317501,54.340000,52.265289,123164000
2018-10-16,54.732498,55.747501,54.189999,55.537498,53.417068,116736000
2018-10-17,55.575001,55.660000,54.834999,55.297501,53.186226,91541600
2018-10-18,54.465000,54.935001,53.250000,54.005001,51.943077,130325200
2018-10-19,54.514999,55.314999,54.357498,54.827499,52.734177,132314800
2018-10-22,54.947498,55.840000,54.735001,55.162498,53.056381,115168400
2018-10-23,53.957500,55.812500,53.674999,55.682499,53.556530,155071200
2018-10-24,55.650002,56.057499,53.634998,53.772499,51.719463,163702000
2018-10-25,54.427502,55.345001,54.187500,54.950001,52.851990,119423200
2018-10-26,53.974998,55.047501,53.167500,54.075001,52.010406,189033600
2018-10-29,54.797501,54.922501,51.522499,53.060001,51.034157,183742000
2018-10-30,52.787498,53.794998,52.317501,53.325001,51.289036,146640000
2018-10-31,54.220001,55.112499,54.154999,54.715000,52.625973,153435600
2018-11-01,54.762501,55.590000,54.202499,55.555000,53.433895,233292800
2018-11-02,52.387501,53.412498,51.357498,51.869999,49.889591,365314800
2018-11-05,51.075001,51.097500,49.542500,50.397499,48.473312,264654800
2018-11-06,50.480000,51.180000,50.422501,50.942501,48.997505,127531600
2018-11-07,51.492500,52.514999,51.032501,52.487499,50.483513,133697600
2018-11-08,52.494999,52.529999,51.687500,52.122501,50.307369,101450400
2018-11-09,51.387501,51.502499,50.562500,51.117500,49.337368,137463200
2018-11-12,49.750000,49.962502,48.447498,48.542500,46.852047,204542000
2018-11-13,47.907501,49.294998,47.862499,48.057499,46.383942,187531600
2018-11-14,48.474998,48.619999,46.482498,46.700001,45.073708,243204000
2018-11-15,47.097500,47.992500,46.724998,47.852501,46.186073,185915200
2018-11-16,47.625000,48.742500,47.365002,48.382500,46.697620,147713200
2018-11-19,47.500000,47.674999,46.247501,46.465000,44.846893,167701200
2018-11-20,44.592499,45.367500,43.877499,44.244999,42.704201,271300800
2018-11-21,44.932499,45.067501,44.137501,44.195000,42.655949,124496800
2018-11-23,43.735001,44.150002,43.025002,43.072498,41.572525,94496000
2018-11-26,43.560001,43.737499,42.564999,43.654999,42.134750,179994000
2018-11-27,42.877499,43.692501,42.720001,43.560001,42.043060,165549600
2018-11-28,44.182499,45.322498,43.732498,45.235001,43.659725,184250000
2018-11-29,45.665001,45.700001,44.424999,44.887501,43.324326,167080000
2018-11-30,45.072498,45.082500,44.257500,44.645000,43.090275,158126000
2018-12-03,46.115002,46.235001,45.302502,46.205002,44.595951,163210000
2018-12-04,45.237499,45.597500,44.067501,44.172501,42.634224,165377200
2018-12-06,42.939999,43.695000,42.605000,43.680000,42.158878,172393600
2018-12-07,43.372501,43.622501,42.075001,42.122501,40.655613,169126400
2018-12-10,41.250000,42.522499,40.832500,42.400002,40.923450,248104000
2018-12-11,42.915001,42.947498,41.750000,42.157501,40.689400,189126800
2018-12-12,42.599998,42.980000,42.255001,42.275002,40.802807,142510800
2018-12-13,42.622501,43.142502,42.387501,42.737499,41.249191,127594400
2018-12-14,42.250000,42.270000,41.320000,41.369999,39.929321,162814800
2018-12-17,41.362499,42.087502,40.682499,40.985001,39.557724,177151600
2018-12-18,41.345001,41.882500,41.097500,41.517502,40.071682,135366000
2018-12-19,41.500000,41.862499,39.772499,40.222500,38.821785,196189200
2018-12-20,40.099998,40.527500,38.825001,39.207500,37.842133,259092000
2018-12-21,39.215000,39.540001,37.407501,37.682499,36.370228,382978400
2018-12-24,37.037498,37.887501,36.647499,36.707500,35.429195,148676800
2018-12-26,37.075001,39.307499,36.680000,39.292500,37.924175,234330000
2018-12-27,38.959999,39.192501,37.517502,39.037498,37.678055,212468400
2018-12-28,39.375000,39.630001,38.637501,39.057499,37.697350,169165600
2018-12-31,39.632500,39.840000,39.119999,39.435001,38.061707,140014000
2019-01-02,38.722500,39.712502,38.557499,39.480000,38.105141,148158800
2019-01-03,35.994999,36.430000,35.500000,35.547501,34.309586,365248800
2019-01-04,36.132500,37.137501,35.950001,37.064999,35.774239,234428400
2019-01-07,37.174999,37.207500,36.474998,36.982498,35.694614,219111200
2019-01-08,37.389999,37.955002,37.130001,37.687500,36.375057,164101200
2019-01-09,37.822498,38.632500,37.407501,38.327499,36.992775,180396400
2019-01-10,38.125000,38.492500,37.715000,38.450001,37.111008,143122800
2019-01-11,38.220001,38.424999,37.877499,38.072498,36.746647,108092800
2019-01-14,37.712502,37.817501,37.305000,37.500000,36.194088,129756800
2019-01-15,37.567501,38.347500,37.512501,38.267502,36.934864,114843600
2019-01-16,38.270000,38.970001,38.250000,38.735001,37.386082,122278800
2019-01-17,38.549999,39.415001,38.314999,38.965000,37.608074,119284800
2019-01-18,39.375000,39.470001,38.994999,39.205002,37.839722,135004000
2019-01-22,39.102501,39.182499,38.154999,38.325001,36.990364,121576000
2019-01-23,38.537498,38.785000,37.924999,38.480000,37.139965,92522400
2019-01-24,38.527500,38.619999,37.935001,38.174999,36.845581,101766000
